Date,Temp_C,T_max_C,T_min_C,Humidity_pct,Wind_Speed_kmh,Solar_Rad_Wm2
31-12-2022,24.421,29.4916,19.6239,79.3233,5.2168,217.7302
01-01-2023,24.3189,29.4833,19.3156,78.0559,7.5045,235.9785
02-01-2023,24.2231,28.4873,20.8847,75.5099,8.5649,192.0411
03-01-2023,24.4134,28.4278,20.6242,74.6997,9.5762,208.5068
04-01-2023,24.3532,28.1992,21.2458,73.9004,9.9674,196.1668
05-01-2023,24.8747,27.9862,21.5587,75.2852,12.1694,190.8106
06-01-2023,25.0767,27.1992,23.2337,74.6331,13.8328,108.2532
07-01-2023,25.1203,28.7019,22.329,73.3879,13.3659,184.2152
08-01-2023,24.5076,27.747,21.6032,77.0448,11.9261,177.6715
09-01-2023,23.5775,27.9722,19.9041,68.5461,11.0908,230.8736
10-01-2023,23.4348,27.1749,19.8952,67.6596,10.6694,173.2841
11-01-2023,23.3916,28.4231,19.0682,69.7222,9.3208,232.2956
12-01-2023,23.2378,28.8672,18.153,70.76,8.5583,241.8749
13-01-2023,23.083,28.7868,17.5029,72.197,7.5697,240.2415
14-01-2023,22.9779,28.6391,18.0077,70.824,7.4912,250.1054
15-01-2023,22.751,28.5098,17.5759,72.3197,7.499,252.3343
16-01-2023,23.0641,28.7985,17.1333,71.6526,8.1554,254.693
17-01-2023,23.0806,28.3591,18.5467,71.4773,8.3889,216.1053
18-01-2023,23.567,28.9418,18.5797,67.8593,10.2121,237.4284
19-01-2023,23.9357,28.8417,19.4701,63.5892,9.6225,206.099
20-01-2023,24.1389,28.6884,20.3307,68.6914,8.861,167.4787
21-01-2023,24.8907,29.5828,20.5572,69.9759,11.8397,213.1955
22-01-2023,25.0032,29.2787,21.5143,71.1566,11.1663,185.7922
23-01-2023,24.9246,27.8876,22.6829,77.9482,9.9174,106.4778
24-01-2023,25.0092,28.8462,21.5607,74.4716,10.545,186.4567
25-01-2023,24.3867,29.2178,20.5082,70.4653,9.3747,200.6771
26-01-2023,24.3404,29.3212,20.2164,68.2302,9.0204,227.6393
27-01-2023,24.3231,29.3588,19.3052,70.382,9.0564,200.8448
28-01-2023,24.2294,29.6471,18.9177,66.834,10.3755,235.1088
29-01-2023,24.5816,28.2117,20.6728,76.367,10.757,185.4874
30-01-2023,25.539,28.7711,22.4049,78.7546,11.4747,166.7376
31-01-2023,25.7272,29.8805,22.8463,73.455,14.3505,161.639
01-02-2023,24.6644,27.5977,23.2333,82.7684,14.2777,100.4983
02-02-2023,23.8885,25.6767,22.5427,89.5946,13.1259,52.3716
03-02-2023,24.4108,27.3917,22.8191,88.6676,9.6884,133.3955
04-02-2023,24.4365,28.2202,20.8363,82.5109,9.9015,143.6337
05-02-2023,24.2526,29.4986,20.3134,74.9031,8.935,250.7005
06-02-2023,24.0221,29.4849,19.5034,75.2488,7.8408,257.6327
07-02-2023,24.346,30.4856,19.6053,76.9284,6.3867,264.5973
08-02-2023,24.5624,30.3598,19.641,76.11,7.4907,252.1246
09-02-2023,24.2354,30.0973,19.2871,74.5019,6.2096,249.9896
10-02-2023,24.0005,30.3927,18.4517,71.0808,7.2215,269.9683
11-02-2023,23.4,29.0075,17.6618,72.3766,5.8605,215.1872
12-02-2023,23.465,30.3859,16.9242,69.2361,5.9603,280.9371
13-02-2023,23.706,30.7095,17.2366,70.085,6.9068,283.0144
14-02-2023,23.6,30.1691,17.4598,70.5246,5.3686,267.8956
15-02-2023,23.8392,30.6178,17.2189,67.6456,6.7283,282.2441
16-02-2023,23.833,29.9812,17.5279,70.2656,7.8464,277.7678
17-02-2023,24.2025,30.4303,18.5042,68.4248,7.3442,256.0061
18-02-2023,25.2691,31.4734,18.1206,71.9515,6.831,260.512
19-02-2023,25.6207,31.3912,20.0079,71.4231,7.6305,247.0504
20-02-2023,25.2365,31.6481,19.3164,68.6872,6.7485,275.358
21-02-2023,24.9163,32.0503,18.669,60.2904,7.6968,290.8573
22-02-2023,24.7608,31.4927,18.2855,61.3476,8.7177,291.187
23-02-2023,25.1628,30.9111,18.5169,68.993,7.3278,249.8159
24-02-2023,25.3397,31.2618,19.3357,66.1507,6.9659,260.9514
25-02-2023,24.8971,32.4177,18.7348,62.0828,8.0576,294.2299
26-02-2023,24.8371,31.2101,18.3714,63.4481,9.3879,289.9154
27-02-2023,26.1621,32.0115,20.2422,62.6612,8.9624,285.8086
28-02-2023,26.4928,30.322,22.9968,71.9007,11.1897,193.0825
01-03-2023,26.8133,32.0499,23.1187,67.726,11.8708,254.0058
02-03-2023,26.0359,32.1284,20.7312,60.2095,10.1934,274.2929
03-03-2023,26.0087,32.0718,20.303,59.4106,9.7684,288.827
04-03-2023,26.9777,32.7526,22.0319,64.7637,9.877,274.2812
05-03-2023,26.9546,32.956,22.4901,66.3603,10.0194,268.4021
06-03-2023,26.5734,32.8943,21.8393,62.7176,9.0927,274.2044
07-03-2023,26.8937,32.3788,21.8933,67.7397,9.5288,253.7545
08-03-2023,26.6214,31.0481,23.0212,69.826,11.2237,218.5587
09-03-2023,27.0039,32.5733,22.9434,65.8816,11.146,253.0535
10-03-2023,26.9239,32.2095,22.7614,68.6373,9.8603,233.0833
11-03-2023,26.8809,31.4687,22.9589,70.1538,9.8626,214.2857
12-03-2023,27.5635,32.6786,23.8149,67.7912,10.8961,248.1354
13-03-2023,27.6237,33.4471,22.5864,64.3111,9.3233,264.5774
14-03-2023,27.5147,34.1316,22.4209,65.7128,8.1069,272.8312
15-03-2023,27.7621,32.5534,22.4704,72.4823,7.2374,230.2729
16-03-2023,27.9106,32.4523,24.4088,73.7159,8.1373,218.5767
17-03-2023,28.4012,33.7646,24.2118,69.5853,7.3669,249.4428
18-03-2023,28.0252,32.8214,24.274,73.727,6.6129,232.4322
19-03-2023,28.072,33.8573,23.7978,71.8543,5.988,243.7438
20-03-2023,27.3903,31.8141,23.5944,78.0965,7.2712,232.6608
21-03-2023,28.5344,32.9902,24.6159,77.0765,7.0953,253.9521
22-03-2023,28.9816,33.8249,25.3669,75.278,5.6219,256.8584
23-03-2023,29.01,33.4029,25.5879,71.8761,8.916,256.1439
24-03-2023,29.32,34.477,25.2026,68.516,8.1529,269.1733
25-03-2023,29.0996,33.7764,25.2624,70.9536,6.7428,243.3279
26-03-2023,28.9445,33.0485,25.0998,73.0043,6.6174,242.2383
27-03-2023,30.1154,35.8758,25.2398,64.9125,4.6891,276.326
28-03-2023,29.2299,34.1292,25.2473,74.9021,6.9108,255.2958
29-03-2023,28.7318,33.7383,24.2207,69.6536,6.9384,263.2188
30-03-2023,28.6603,34.5324,23.9474,66.7737,5.2183,271.5544
31-03-2023,29.5906,35.5871,23.7547,65.63,6.9391,289.5113
01-04-2023,29.6205,34.6213,26.1207,69.4641,9.3654,261.2044
02-04-2023,29.969,34.8427,26.0662,65.389,9.022,250.536
03-04-2023,29.7059,34.2906,26.2395,68.0777,8.8671,235.9791
04-04-2023,29.383,34.0949,25.3623,69.7962,8.4776,243.5028
05-04-2023,29.6255,35.2975,24.914,66.7573,8.1129,282.7916
06-04-2023,29.7328,35.4996,25.119,66.6627,6.4902,269.8675
07-04-2023,29.4139,35.2517,24.1089,62.1234,7.5285,280.4143
08-04-2023,29.232,34.5354,23.9578,61.1049,9.243,265.7369
09-04-2023,29.0981,34.2347,24.8494,66.4788,8.5534,261.1937
10-04-2023,29.4986,35.2944,24.8197,65.448,8.0909,278.5107
11-04-2023,29.6289,35.8533,24.3719,63.7303,6.6966,275.9236
12-04-2023,29.4773,36.3336,23.6035,62.0487,5.0876,299.7368
13-04-2023,29.4604,36.6857,22.8002,61.8573,4.603,310.2433
14-04-2023,29.9227,36.9382,23.1781,59.013,5.5933,308.0984
15-04-2023,30.2427,36.848,24.2518,60.8196,6.1885,275.6508
16-04-2023,30.3287,36.4722,24.7565,59.777,6.0904,291.7493
17-04-2023,30.5565,37.1715,24.8512,59.3638,6.1455,307.8498
18-04-2023,30.5476,37.4522,24.8202,63.0115,5.5742,291.3463
19-04-2023,31.1046,37.6199,25.1193,62.9114,7.9225,285.176
20-04-2023,31.627,38.1781,26.6475,58.6183,10.4659,295.5109
21-04-2023,31.5359,37.6056,27.2942,63.8232,10.7844,279.8159
22-04-2023,31.4987,36.6869,27.5472,65.5772,7.2014,265.0894
23-04-2023,30.6992,37.072,25.2672,66.2846,6.4222,273.6754
24-04-2023,29.3866,33.3311,25.4591,74.0265,7.2459,235.6211
25-04-2023,28.3818,31.9613,26.0768,79.8584,6.068,207.9068
26-04-2023,28.4299,31.3359,25.5922,79.6071,4.7428,214.0481
27-04-2023,28.7067,32.9476,25.4125,78.2722,5.8728,239.1961
28-04-2023,29.0374,32.6542,26.0009,78.2392,6.5645,231.712
29-04-2023,27.9879,32.269,25.2722,79.8452,5.842,187.6998
30-04-2023,28.2159,32.2785,25.3684,78.7285,5.4965,220.4042
01-05-2023,27.0518,32.3836,24.2496,84.7534,3.4368,181.0628
02-05-2023,26.5117,29.0601,24.2166,87.4686,2.8498,89.057
03-05-2023,27.4971,32.3342,24.3467,83.5044,2.4142,209.4868
04-05-2023,27.6982,31.8672,24.315,84.0691,1.8868,206.871
05-05-2023,27.1895,29.5841,25.0451,81.6241,4.9578,99.4615
06-05-2023,27.5825,31.6033,24.3618,82.372,1.86,176.411
07-05-2023,26.4261,29.1123,24.2347,86.489,5.5288,88.1043
08-05-2023,28.5456,32.1729,24.1412,76.4912,5.2179,226.2674
09-05-2023,28.9846,34.3599,25.6209,77.6677,3.2284,272.1854
10-05-2023,29.7514,34.4639,25.7094,76.3857,3.0059,233.2844
11-05-2023,29.9877,34.3934,26.4976,74.681,8.3038,219.3149
12-05-2023,30.4794,35.3865,26.4931,69.5148,11.6674,270.8125
13-05-2023,30.7233,35.7987,26.977,68.6543,12.2257,281.5357
14-05-2023,30.926,36.386,27.1158,68.4956,11.3041,280.2657
15-05-2023,30.9414,36.9863,26.9402,69.393,9.9506,303.0047
16-05-2023,31.4951,37.6987,26.7976,66.0898,7.5878,297.8919
17-05-2023,31.1943,36.2216,27.1951,69.6873,10.4676,288.7197
18-05-2023,31.1153,36.2726,27.5612,69.0428,11.4794,283.5548
19-05-2023,30.9239,35.7623,27.3931,69.8435,12.4325,267.9997
20-05-2023,30.9972,36.3375,27.1438,69.056,9.9525,285.4723
21-05-2023,30.8926,35.4113,27.6098,70.4123,10.8565,266.4587
22-05-2023,30.2909,34.6163,27.0899,72.9913,10.2625,259.906
23-05-2023,30.9043,36.0777,26.9728,66.6238,10.2338,289.4504
24-05-2023,31.2706,36.5701,27.4109,64.1747,12.0053,285.7044
25-05-2023,31.7849,37.4291,27.7673,61.2724,9.6228,275.7138
26-05-2023,31.218,37.5744,27.2112,60.9511,8.0823,276.0508
27-05-2023,31.3806,36.5163,27.1073,63.1806,6.7805,275.3161
28-05-2023,31.9325,36.4063,28.1372,62.7382,6.9632,259.2923
29-05-2023,31.603,36.7675,27.7804,68.2919,8.6401,257.8123
30-05-2023,31.2185,36.5703,26.9879,66.5674,7.8963,276.8854
31-05-2023,30.9519,36.0124,26.7632,68.9521,7.3429,272.8803
01-06-2023,31.8942,36.926,27.7925,62.6304,9.4433,275.7055
02-06-2023,32.2527,38.5607,28.2985,59.203,9.1692,278.9254
03-06-2023,32.6072,38.6298,28.5783,60.6501,9.6708,276.1761
04-06-2023,32.1319,38.087,28.274,61.5835,6.8394,277.8753
05-06-2023,31.9316,37.8501,27.7619,60.9122,7.8703,273.3252
06-06-2023,32.3035,38.1894,27.9948,57.2806,8.4073,259.0483
07-06-2023,31.6035,37.9501,28.4511,60.2925,8.9993,254.5177
08-06-2023,32.1942,37.5519,28.3254,55.2476,9.9655,265.2974
09-06-2023,31.9328,38.2291,28.0449,53.8812,10.7173,265.5675
10-06-2023,31.6742,37.509,27.7459,53.2548,12.1105,252.3314
11-06-2023,31.2452,37.1283,27.4205,59.2275,8.9829,258.8753
12-06-2023,30.9745,37.2762,27.6242,60.2146,10.0508,258.7182
13-06-2023,31.0259,36.2264,27.5253,58.8517,10.3686,251.2947
14-06-2023,31.8893,37.2967,27.8667,53.1585,10.2427,261.0628
15-06-2023,32.4487,38.1446,27.8625,52.6849,7.8976,274.1313
16-06-2023,32.8416,38.4744,28.3987,50.2534,8.4291,271.4442
17-06-2023,30.658,37.0299,27.8497,62.3776,5.2191,194.203
18-06-2023,27.8967,31.2419,25.9225,78.9704,7.5059,75.7146
19-06-2023,28.0577,31.1348,25.8682,79.2317,3.051,118.2408
20-06-2023,27.862,31.0578,25.8986,83.5925,3.834,128.14
21-06-2023,28.7228,32.0243,26.3059,77.9858,5.898,178.6652
22-06-2023,29.2232,33.8678,26.168,72.7525,6.2067,218.4335
23-06-2023,30.0614,34.9098,26.203,68.6626,6.4081,237.6866
24-06-2023,30.5097,35.6752,26.6431,63.2368,6.8518,252.2524
25-06-2023,29.8577,34.2949,26.5566,66.0601,7.294,245.5837
26-06-2023,30.2409,35.4043,27.0029,61.5447,8.9496,239.7656
27-06-2023,30.1351,35.6755,26.4079,59.22,11.2744,250.5116
28-06-2023,30.6202,35.553,25.9694,58.3934,9.6397,269.1845
29-06-2023,29.4079,36.4224,25.728,63.3987,10.7993,235.3454
30-06-2023,30.2641,35.6575,26.708,64.158,8.4592,256.2442
01-07-2023,30.2354,35.4101,27.4125,67.419,6.6389,241.607
02-07-2023,29.4057,32.5642,27.1543,69.0493,7.386,129.3605
03-07-2023,28.6442,34.4263,26.4962,68.3566,11.4955,161.1698
04-07-2023,28.6214,32.6866,25.8463,65.8828,15.0896,169.0048
05-07-2023,27.3974,32.0158,25.2255,77.4838,12.794,138.7675
06-07-2023,27.9967,31.8495,25.4527,71.5727,12.7016,149.8147
07-07-2023,28.7957,31.2515,25.6181,67.6194,11.1443,154.2587
08-07-2023,29.6756,34.8199,26.6139,63.4786,10.2941,245.4222
09-07-2023,30.2277,35.8229,26.3515,64.4122,6.686,254.6416
10-07-2023,28.839,33.8615,25.6586,73.8198,4.9276,185.5124
11-07-2023,28.4157,31.6247,25.7406,76.4696,7.9874,102.7909
12-07-2023,29.3538,34.1385,26.4439,70.7489,7.9412,198.9989
13-07-2023,29.3297,34.3243,26.2952,69.6358,7.9515,242.1223
14-07-2023,30.4138,35.2735,26.9227,61.0499,8.7801,249.5136
15-07-2023,31.1314,36.0098,27.0123,59.0529,8.5029,254.2432
16-07-2023,30.6202,35.882,27.2979,63.5715,7.2501,229.9905
17-07-2023,30.9071,36.411,27.1481,59.1696,9.8743,254.2845
18-07-2023,31.008,35.8899,27.2362,53.0617,14.999,231.9646
19-07-2023,31.0857,36.1898,27.0914,52.2155,16.3675,260.6387
20-07-2023,31.74,37.0163,27.2616,47.6399,17.9896,274.9727
21-07-2023,31.5512,36.5427,27.1457,49.0301,17.128,248.5729
22-07-2023,31.1574,35.9704,27.9012,50.6419,15.1815,172.1698
23-07-2023,30.6668,36.1926,27.4161,55.6544,12.73,197.6971
24-07-2023,29.211,34.5229,25.8185,62.325,13.7472,131.9798
25-07-2023,29.3702,34.4326,25.7905,61.9711,11.8195,146.7923
26-07-2023,29.943,34.701,26.9743,58.2211,11.9713,165.4201
27-07-2023,31.0047,36.078,26.9613,53.7264,11.3011,240.8001
28-07-2023,31.6029,37.3929,27.193,50.8754,11.6356,256.5955
29-07-2023,32.1579,37.5723,27.3464,47.8907,12.2544,272.8377
30-07-2023,32.3184,37.9865,27.4187,46.7286,11.2407,265.8813
31-07-2023,32.4577,38.3924,27.6056,47.3345,11.0134,268.3312
01-08-2023,32.1993,37.9324,27.4867,48.5647,12.239,249.5931
02-08-2023,31.8799,38.6078,26.8303,45.6195,12.1978,281.9175
03-08-2023,31.954,38.5718,26.414,49.7092,10.4501,287.2929
04-08-2023,32.2883,38.0701,27.2219,49.2748,8.3691,263.5931
05-08-2023,32.731,38.6096,27.9845,46.7962,7.7744,276.1897
06-08-2023,32.8921,39.1941,28.0736,49.4742,7.2739,275.4763
07-08-2023,32.4803,38.39,27.9935,52.4629,6.8472,264.772
08-08-2023,31.5106,36.8233,27.6458,57.8966,5.5685,234.6486
09-08-2023,30.4334,37.1328,25.3917,63.4816,3.9544,223.8505
10-08-2023,29.6441,34.6161,25.4483,70.9333,3.6979,239.6032
11-08-2023,28.5492,33.7049,24.8104,78.0287,2.9703,224.4907
12-08-2023,29.1017,34.8811,24.8226,74.4179,5.4727,264.2693
13-08-2023,30.0111,34.3506,25.7056,68.9246,6.8204,261.288
14-08-2023,29.821,34.3054,26.4923,68.6386,6.2575,259.7251
15-08-2023,29.4666,34.0215,26.4833,68.1939,8.9829,239.3139
16-08-2023,29.6054,34.9073,26.1479,62.6018,10.0729,278.8665
17-08-2023,30.3857,36.0461,25.7354,59.6574,9.6074,286.1658
18-08-2023,30.7806,35.7884,26.7572,55.3487,10.1757,248.0649
19-08-2023,31.0073,36.5771,26.4983,53.3529,9.7855,267.5578
20-08-2023,31.4081,36.7725,26.8359,53.3283,6.967,279.4302
21-08-2023,31.4229,36.6908,27.3768,58.9135,4.2048,261.2061
22-08-2023,29.6398,34.307,25.7551,71.2891,4.8509,215.7078
23-08-2023,30.3175,35.8487,25.7836,67.1729,5.3328,264.8818
24-08-2023,30.6015,36.0534,26.5276,61.2886,6.8538,273.7152
25-08-2023,30.4776,36.2675,26.0667,59.6751,8.3707,284.0793
26-08-2023,30.4296,35.6517,26.0301,62.8255,8.8346,263.6464
27-08-2023,30.7723,35.281,26.6713,63.6309,5.5448,239.9684
28-08-2023,31.23,36.6057,27.0581,59.7794,8.042,256.6654
29-08-2023,29.3706,35.2716,25.1357,70.7617,5.7412,228.4193
30-08-2023,29.0142,33.4639,25.075,70.7946,7.344,189.9167
31-08-2023,29.2661,34.6651,25.1164,72.8637,5.5767,267.0082
01-09-2023,28.8962,34.6038,25.0494,76.3015,7.4798,267.8705
02-09-2023,28.8177,33.4591,26.1817,75.554,9.9739,230.4038
03-09-2023,28.7331,33.8059,26.3279,73.7164,10.1399,248.1573
04-09-2023,29.489,33.9642,26.6171,64.6455,11.3193,218.2896
05-09-2023,28.7589,31.9657,26.5823,65.8042,10.385,110.3673
06-09-2023,28.3005,33.3936,26.0082,75.8536,9.9349,199.8287
07-09-2023,28.7257,33.3661,26.1164,72.5411,11.9077,218.3596
08-09-2023,29.2593,34.2663,26.2375,68.5089,10.466,220.8012
09-09-2023,29.4008,34.4779,26.3609,68.766,11.1089,237.4903
10-09-2023,29.5306,34.5774,26.5432,67.5183,10.5849,229.1474
11-09-2023,29.3915,33.914,26.4682,63.7735,12.1,228.2875
12-09-2023,29.0842,35.4506,26.5487,72.0016,7.5758,220.8027
13-09-2023,29.8512,34.4649,26.4739,66.1429,10.068,204.5781
14-09-2023,29.5406,34.904,26.2988,67.5616,11.0889,239.4712
15-09-2023,28.7379,34.2108,26.2672,73.9157,12.3196,229.6628
16-09-2023,28.9373,33.2274,26.1424,71.6495,11.0584,225.8114
17-09-2023,27.549,31.0863,25.0455,79.7155,7.5481,156.0801
18-09-2023,27.4419,31.9683,24.5479,81.9024,9.8261,183.9451
19-09-2023,27.5019,32.452,24.6482,81.2307,8.5771,171.7433
20-09-2023,29.0675,33.9518,24.88,75.0092,9.0573,263.529
21-09-2023,29.147,33.7571,25.8116,73.8985,6.0812,251.652
22-09-2023,29.0787,33.5331,25.6607,72.9234,8.5547,251.3345
23-09-2023,29.0394,33.5956,26.1056,73.4722,8.0381,248.1963
24-09-2023,29.2978,34.5264,25.9617,71.6178,7.2737,251.0041
25-09-2023,29.318,34.1429,25.8161,68.9324,6.8151,230.1249
26-09-2023,28.6925,32.3365,25.8403,73.3209,5.9775,163.4383
27-09-2023,28.8418,34.6051,25.8216,73.3558,7.296,235.4181
28-09-2023,28.1713,32.805,25.6226,76.3292,9.093,191.2401
29-09-2023,28.2927,33.2974,25.4915,73.8007,12.2606,215.6775
30-09-2023,28.4814,33.5661,25.6623,75.162,12.2683,229.3687
01-10-2023,27.9925,31.8261,25.3769,76.2341,12.678,176.9536
02-10-2023,28.2789,33.0677,25.1253,75.2155,12.5154,229.2874
03-10-2023,28.759,33.0318,25.5577,73.0587,10.8048,237.8126
04-10-2023,29.1995,33.6862,25.1922,70.2721,10.101,245.5361
05-10-2023,29.6852,34.7581,25.8534,69.1582,7.0857,245.4815
06-10-2023,30.0361,34.7455,26.0347,62.7315,6.5689,235.0849
07-10-2023,29.22,34.3753,26.222,73.8719,5.7983,224.9187
08-10-2023,29.4272,33.8364,26.3414,72.3488,9.1476,244.1378
09-10-2023,29.3413,34.049,26.1854,73.8069,7.3082,230.2148
10-10-2023,29.2619,33.6842,25.8503,72.5299,7.6947,229.9496
11-10-2023,28.3564,33.8499,25.1606,76.7927,6.406,222.9366
12-10-2023,27.485,32.3896,24.9776,82.5554,2.8567,186.0999
13-10-2023,27.9756,31.991,24.7434,77.6729,2.4392,220.7529
14-10-2023,26.8341,29.9995,24.0816,82.7761,1.4745,125.3399
15-10-2023,27.029,31.1071,24.0861,81.9983,1.5658,163.1566
16-10-2023,26.8293,31.2152,24.1241,84.804,1.1545,192.7479
17-10-2023,27.4135,31.5568,24.0909,80.3098,5.5116,210.2884
18-10-2023,27.8083,31.6857,24.1461,74.8025,6.0452,232.6035
19-10-2023,27.0666,30.8798,23.6538,80.5936,2.0057,193.741
20-10-2023,27.6418,32.2101,23.4895,72.7183,2.6702,254.9732
21-10-2023,27.5152,32.1202,24.2138,78.7039,2.3009,226.2419
22-10-2023,27.8657,31.7187,24.3884,75.7396,1.2739,210.722
23-10-2023,27.6383,31.2347,24.522,76.0538,4.1457,221.249
24-10-2023,28.1665,31.7228,24.3103,72.6264,5.1677,227.8337
25-10-2023,27.7915,31.7169,24.978,77.2791,3.346,194.6103
26-10-2023,28.1218,31.9389,24.3691,69.6669,4.7009,224.6247
27-10-2023,27.687,30.9162,24.4775,73.4482,6.4137,198.6086
28-10-2023,27.7514,31.3472,24.7541,75.009,5.7503,207.4557
29-10-2023,26.3217,29.8473,24.1997,84.4989,6.8974,147.2436
30-10-2023,25.368,27.8821,24.0084,91.1286,6.2244,106.9746
31-10-2023,26.8741,30.6599,23.9594,80.4669,8.2451,197.1678
01-11-2023,26.0785,30.09,23.8903,86.0674,7.931,161.3179
02-11-2023,26.1578,30.1343,23.9189,87.5151,6.1606,153.1371
03-11-2023,25.83,29.3426,24.0404,89.3016,5.8034,127.76
04-11-2023,24.9825,26.7825,23.8043,94.1484,0.4042,74.9257
05-11-2023,25.8789,29.4973,23.4961,88.5951,1.4374,144.4998
06-11-2023,26.5106,30.9139,23.9623,86.1353,3.6483,193.3642
07-11-2023,25.5421,29.2133,23.9394,89.5494,5.6067,118.0055
08-11-2023,25.6452,29.7639,23.7589,89.334,5.0953,121.8173
09-11-2023,25.6742,28.8337,23.8585,89.0235,5.7577,114.7707
10-11-2023,25.889,29.4629,24.0992,88.5229,7.3813,136.9031
11-11-2023,26.1925,28.9931,23.8737,83.4965,10.0492,165.9368
12-11-2023,26.5566,30.0733,23.5809,73.8298,12.0321,210.7988
13-11-2023,25.5086,29.2272,23.68,85.3513,11.6228,144.8042
14-11-2023,22.6997,24.0517,21.2066,89.7318,15.1082,23.4811
15-11-2023,23.9189,26.0237,21.8924,88.6255,10.3966,75.1943
16-11-2023,25.458,28.6091,23.9044,90.0216,7.4561,99.5502
17-11-2023,26.4723,30.3373,24.1512,85.3983,9.1837,188.1364
18-11-2023,26.3889,29.1975,24.0976,85.3631,9.8673,172.4951
19-11-2023,26.4165,29.5639,24.2386,85.0404,7.7699,130.5121
20-11-2023,24.4754,26.498,23.2946,89.353,9.2263,76.2238
21-11-2023,25.376,27.9996,23.4889,91.2038,5.2264,99.4763
22-11-2023,24.7226,26.3175,23.8687,95.1799,3.2774,46.8666
23-11-2023,25.9482,29.3612,23.7559,88.9558,3.8268,150.6895
24-11-2023,25.8971,29.0052,23.9502,88.2803,7.1471,166.286
25-11-2023,25.5951,28.683,23.6639,88.4688,9.4705,159.2547
26-11-2023,25.8073,28.8571,23.9418,88.4865,10.5593,158.1267
27-11-2023,26.3323,29.4381,24.2377,86.7382,8.3105,183.079
28-11-2023,25.8078,29.5048,24.0153,87.046,9.2501,186.8302
29-11-2023,24.9897,28.0084,23.5686,91.8195,8.0082,110.304
30-11-2023,24.5641,26.305,23.5378,94.1829,8.1746,64.7354
01-12-2023,25.5919,28.803,23.6127,87.5795,10.5527,136.0603
02-12-2023,26.2322,28.5007,24.1809,79.0216,13.6012,115.0513
03-12-2023,26.0173,28.487,24.5701,84.1029,10.1925,93.8399
04-12-2023,27.4986,30.9345,25.0653,79.6045,9.8256,185.2031
05-12-2023,27.9072,32.0983,24.8958,81.5743,6.386,219.8258
06-12-2023,27.2115,31.0423,24.6392,85.7787,4.9189,191.0114
07-12-2023,26.9252,30.0428,23.8894,84.7223,3.0285,183.4242
08-12-2023,26.5816,30.0282,23.7206,86.8325,4.5691,181.7844
09-12-2023,26.3881,29.2741,24.4791,85.5989,7.9588,154.2901
10-12-2023,26.4523,29.1167,24.348,81.1648,10.8816,174.1904
11-12-2023,26.1334,29.001,24.2278,81.7281,10.2383,150.9738
12-12-2023,25.3463,27.7824,22.2851,79.5889,10.4717,149.8542
13-12-2023,25.1999,28.8153,22.1245,75.5655,11.4721,204.2212
14-12-2023,25.915,28.4313,22.087,73.1738,13.3115,178.1585
15-12-2023,25.3213,27.1331,24.0649,83.8401,12.8564,107.6699
16-12-2023,24.7597,26.8937,23.5746,90.3074,10.9897,79.6034
17-12-2023,25.2481,27.5313,23.6732,86.137,13.0364,91.1948
18-12-2023,24.5054,26.489,23.0852,85.2489,13.2154,62.4838
19-12-2023,25.3043,27.0334,23.5994,77.7093,13.6894,83.8265
20-12-2023,24.9215,26.3016,23.7698,83.2277,12.7236,80.5194
21-12-2023,24.759,26.7079,23.2181,86.0291,10.8331,104.9379
22-12-2023,24.6645,28.3357,21.2413,80.7905,10.9197,183.4421
23-12-2023,24.6721,28.763,20.5378,76.2073,10.3417,215.7171
24-12-2023,24.3494,26.4757,22.2883,82.864,11.356,94.368
25-12-2023,25.5795,28.8031,23.0813,86.4389,12.296,180.6884
26-12-2023,24.8128,27.7285,22.2852,79.912,13.7925,172.4697
27-12-2023,25.6054,28.3394,22.0677,75.9439,14.7674,171.1524
28-12-2023,25.3141,28.4768,23.7056,86.2343,12.7675,139.9695
29-12-2023,25.2775,28.5133,23.2096,86.9739,12.5276,149.9782
30-12-2023,25.1393,28.1614,22.6125,81.5707,13.0156,158.8825
31-12-2023,25.0411,28.8116,22.0454,80.3472,11.2838,178.9039
01-01-2024,24.9034,28.1755,21.9261,77.2483,9.8614,186.089
02-01-2024,24.9203,27.7992,22.2797,81.3593,9.4242,140.3787
03-01-2024,25.3585,28.6696,22.3444,78.1925,9.019,172.4112
04-01-2024,25.618,28.6102,23.0666,79.8949,8.451,166.6928
05-01-2024,25.4257,27.6763,23.6895,83.504,8.3602,97.9866
06-01-2024,25.1167,28.0878,23.5697,87.8619,9.7189,127.5101
07-01-2024,24.4401,26.2561,22.9968,90.2042,9.8507,101.2317
08-01-2024,24.4301,27.2881,22.9382,92.1761,7.602,97.6279
09-01-2024,24.6769,25.9978,23.6349,90.6025,10.4703,54.5098
10-01-2024,25.3674,28.0692,23.4186,82.4024,11.5303,112.4987
11-01-2024,25.5148,29.2226,23.0427,77.6025,11.9663,205.5395
12-01-2024,25.2514,28.6799,22.9974,78.8963,10.4206,180.423
13-01-2024,24.9563,28.2118,22.1381,83.0007,9.2895,183.1838
14-01-2024,24.8889,29.564,20.9179,80.235,8.9523,223.1564
15-01-2024,24.1915,28.3863,19.9855,78.2109,8.2509,200.096
16-01-2024,23.5062,28.6917,18.9227,72.9496,6.0145,255.7311
17-01-2024,24.1981,29.7504,17.7137,76.2999,4.3038,260.2535
